file_id,filename,file_size
617,Guest-Editorial_2018_Procedia-Manufacturing.txt,19013
618,Guest-Editorial_2019_Procedia-Manufacturing.txt,12388
619,Guidelines-for-a-More-Agile--Productive-and-Integrated-N_2019_Procedia-Manuf.txt,33262
620,Guidelines-for-the-use-of-accelerated-pavem_2019_Journal-of-Traffic-and-Tran.txt,46468
621,Guides-or-gatekeepers--Incumbent-oriented-transition_2020_Energy-Research---.txt,108704
622,Heading-toward-Artificial-Intelligence-2-0_2016_Engineering.txt,33551
623,Health-Care-Infrastructure-for-Financially-Sust_2016_The-Journal-of-Molecula.txt,53127
624,Health-Management-Design-Considerations-for-an-All-Electric_2017_Procedia-CI.txt,49024
625,Hepatic-Encephalopathy-in-Chronic-Liver-Disease--2014-Practice-_2014_Journal.txt,111415
626,Heterogeneous-Data-Aggregation-Schemes-to-Determine-Traf_2020_Transportation.txt,27133
627,High-Performance-Cutting--HPC--in-the-New-Era-of-Digital-Manu_2016_Procedia-.txt,31452
628,High-quality-health-systems-in-the-Sustainable-Developme_2018_The-Lancet-Glo.txt,356022
629,Highlights-in-Customer-driven-Operations-Management-Resear_2019_Procedia-CIR.txt,53825
630,Holistic-approach-for-teaching-IT-skills-in-a-product_2018_Procedia-Manufact.txt,33006
631,Holistic-Innovation--An-Emerging-Innova_2018_International-Journal-of-Innova.txt,66903
632,Honeywell-solutions-for-bumpless-upgrade-of-tps-system-and-e_2017_Procedia-C.txt,22670
633,How-B2B-suppliers-articulate-customer-value-propositions-_2019_Industrial-Ma.txt,107149
634,How-digital-transformation-can-influence-business-mo_2019_Transportation-Res.txt,23600
635,How-entrepreneurial-SMEs-compete-through-digital-platforms-_2019_Journal-of-.txt,83980
636,How-global-is-international-CSR-research--Insights-and-r_2017_Journal-of-Wor.txt,169143
637,How-to-increase-the-sustainability-of-the-agri-food-supply-c_2020_Procedia-M.txt,25211
638,Human-Centred-Dissemination-of-Data--Information-and-Knowled_2019_Procedia-C.txt,44789
639,Humanitarian-Access-and-Technology--Opportunities-and-_2016_Procedia-Enginee.txt,38309
640,Hybrid-Crowd-based-Decision-Support-in-Business-Processes-_2014_Procedia-Tec.txt,34852
641,Hybrid-energy-aware-clustered-protocol-for-Io_2018_Future-Computing-and-Info.txt,49640
642,ICT-adoption-in-road-freight-transport-in-Nigeria_2018_Technological-Forecas.txt,79094
643,ICT-for-resource-management-and-telematics-in-construc_2017_Procedia-Enginee.txt,25081
644,ICT-in-multimodal-transport-and-technological-t_2015_International-Journal-o.txt,111919
645,Identification-of-interactions-between-digital-technologies-i_2019_Procedia-.txt,38942
646,Identifying-target-oriented-Industrie-4-0-potentials-in-lean-a_2018_Procedia.txt,34939
647,Image-analytical-sandstone-plug-poro-perm-prediction_2019_Chemometrics-and-I.txt,44977
648,Impact-of-additive-manufacturing-on-the-Vietnames_2019_The-Asian-Journal-of-.txt,70999
649,Impact-of-Alignment-between-Social-Media-and-Business-Proce_2019_Procedia-Co.txt,30944
650,Impact-of-Digital-Technologies-on-Labor-Market-an_2019_Transportation-Resear.txt,35079
651,Impact-of-digital-trends-using-IoT-on-banking-pro_2019_Procedia-Computer-Sci.txt,30660
652,Impact-of-drivers-of-change--including-climatic-factors--on-the-oc_2019_Food.txt,52101
653,Impact-of-payment-technology-innovations-on-the-t_2018_Technological-Forecas.txt,62073
654,Impacts-of-Product-driven-Complexity-on-the-Success-of-Logisti_2017_Procedia.txt,32921
655,Implementation-of-a-Learning-Environment-for-an-Industrie-4-_2017_Procedia-M.txt,25189
656,Implementation-of-Circular-Economy-principles-in-PSS-operat_2018_Procedia-CI.txt,39747
657,Implementing-Multimodality-Imaging-in-the-Fut_2016_JACC--Cardiovascular-Imag.txt,38188
658,Implementing-the-Urban-Nexus-approach-for-improved-resour_2018_City--Culture.txt,79463
659,Implications-of-lattice-structures-on-economics-and-produ_2020_Additive-Manu.txt,84525
660,Improve-efficiency-in-multidimensional-database-queries-t_2019_Procedia-Comp.txt,30195
661,Improvement-Heuristics-for-Manufacturing-System-Design-Using-_2014_Procedia-.txt,32400
662,Improvement-of-System-Design-Process--Towards-Whole-Life-Cos_2014_Procedia-C.txt,24866
663,Improving-a-production-site-from-a-social-point-of-view--an-IoT_2018_Procedi.txt,36265
664,Improving-Home-Delivery-Efficiency-by-Using-Principle_2016_Transportation-Re.txt,40978
665,Improving-Inter-Enterprise-Collaboration-with-Recommendat_2018_Procedia-Comp.txt,28005
666,Improving-short-term-travel-time-prediction-for-on-line-_2011_Procedia---Soc.txt,29697
667,Improving-sustainability-and-cost-efficiency-for-spare-part-a_2019_Procedia-.txt,36433
668,In-pursuit-of-Digital-Manufacturing_2019_Procedia-Manufacturing.txt,33559
669,IN2Dig---Implementation-of-a-Digital-Manufacturing-System-in_2020_Procedia-M.txt,32980
670,Incentive-Compatible-E-mandi-with-Large-Scale-Consumer-Produ_2016_Procedia-C.txt,21152
671,Incentive-Mechanism-of-Medical-Data-Provider-of-Hea_2018_Procedia-Computer-S.txt,37423
672,Increased-body-mass-index-linked-to-greater-short--and_2019_International-Jo.txt,46312
673,Industrial-Big-Data-Analytics-and-Cyber-physical-Systems-for-Fu_2015_Procedi.txt,17366
674,Industrial-revitalization-via-industry-4-0---A-comparative-p_2019_Global-Tra.txt,77399
675,Industrial-Revolution-4-0-in-the-construction-industry-_2020_Ain-Shams-Engin.txt,33484
676,Industrial-smart-product-service-systems-solution-design-via_2019_Procedia-C.txt,37341
677,Industrial-Symbiosis--Exploring-Big-data-Approach-for-Waste-_2017_Procedia-C.txt,27803
678,Industry-4-0---A-Glimpse_2018_Procedia-Manufacturing.txt,30491
679,Industry-4-0--a-perspective-based-on-bibliometric_2018_Procedia-Computer-Sci.txt,24697
680,Industry-4-0--How-it-is-defined-from-a-sociotechnical-per_2020_Journal-of-Cl.txt,95195
681,Industry-4-0--Kazakhstani-Industrialization-Needs-a-_2019_Procedia-Computer-.txt,28648
682,Industry-4-0-and-Competitiveness_2019_Procedia-Computer-Science.txt,28970
683,Industry-4-0-implications-in-logistics--an-overvi_2017_Procedia-Manufacturin.txt,39236
684,Industry-4-0-implications-in-machine-vision-metrology_2019_Procedia-Manufact.txt,33274
685,Industry-4-0-implications-in-production-and-maintenance_2019_Procedia-Manufa.txt,33377
686,Industry-4-0-in-Terms-of-Industrial-Relations-and-Its_2019_Procedia-Computer.txt,68927
687,Industry-4-0-readiness-in-manufacturing-companies--challenges-a_2019_Procedi.txt,42174
688,Industry-5-0-and-Human-Robot-Co-working_2019_Procedia-Computer-Science.txt,34989
689,Industry-academia-Cooperation-to-Empower-Automotive-Engineer_2016_Procedia-C.txt,27337
690,Influencing-Factors-of-Intelligent-Manufacturing--Empir_2017_Procedia-Comput.txt,19702
691,Information-Related-to-Postal-Flows-and-Big-Data-Ana_2016_Transportation-Res.txt,24663
692,Information-requirements-for-a-data-based-analysis-of-product_2019_Procedia-.txt,40312
693,Information-security-aspects-of-Industry-4-0_2019_Procedia-Manufacturing.txt,38688
694,Information-security-of-Internet-things_2020_Procedia-Computer-Science.txt,21041
695,Information-system-for-selection-the-optimal-goods_2019_Procedia-Computer-Sc.txt,23647
696,Infrastructure-investments-and-entrepreneurial-dy_2019_Journal-of-Business-V.txt,146076
697,Initial-2016-HOLACloud-Roadmap_2016_Procedia-Computer-Science.txt,35036
698,Initial-experience-with-introducing-national-guidelin_2019_Physics-and-Imagi.txt,26659
699,Innovation-for-creating-a-smart-future_2018_Journal-of-Innovation---Knowledg.txt,52328
700,Innovation-in-Advanced-Manufacturing-Driven-by-Supercomput_2019_Procedia-CIR.txt,32055
701,Innovations-in-the-use-of-data-facilitating-insurance-_2019_Science-of-The-T.txt,122477
702,Innovative-solutions-for-the-wine-sector--The-role_2019_Wine-Economics-and-P.txt,30063
703,Insights-for-Industry-4-0-Applications-into-a-Hydrogen_2020_Procedia-Manufac.txt,31918
704,Institutionalization-of-international-university-research-_2017_Research-Pol.txt,109995
705,Integrated-and-Intelligent-Manufacturing--Perspectives-and-En_2017_Engineeri.txt,48021
706,Integrated-approaches-to-understanding-and-reduc_2019_Current-Opinion-in-Env.txt,70683
707,Integrated-Concept-for-Acquisition-and-Utilization-of-Producti_2019_Procedia.txt,30015
708,Integrated-design-of-renewable-fuels-and-their-prod_2020_Current-Opinion-in-.txt,31245
709,Integrated-Inspection-System-STEP-Compliant-for-the-Excha_2019_Procedia-Manu.txt,39094
710,Integrated-optimisation-of-photovoltaic-and-battery-storage-sy_2017_Applied-.txt,66641
711,Integrated-Production-and-Maintenance-Planning-for-Cyber-phys_2018_Procedia-.txt,39910
712,Integrated-quality-assessment-of-services-in-an-adapti_2019_Transportation-R.txt,74695
713,Integrated-Strategies-to-an-Improved-Genetic-Algorithm-for-A_2019_Procedia-M.txt,28408
714,Integrated-training-in-using-different-Coordinate-Measurin_2019_Procedia-Man.txt,39952
715,Integrating-Capacity-and-Logistics-of-Large-Additive-Ma_2019_Procedia-Manufa.txt,24073
716,Integrating-construction-supply-chains-within-a-circular_2019_Journal-of-Cle.txt,60551
717,Integrating-digitization-technologies-into-resource-effici_2018_Procedia-Man.txt,24757
718,Integrating-Manufacturing-Knowledge-with-Design-Process-to-Imp_2019_Procedia.txt,41764
719,Integrating-Product-Service-Systems-into-the-manufacturing-ind_2019_Procedia.txt,34874
720,Integration-of-Data-Mining-Classification-Techniques-and-En_2019_Procedia-Co.txt,20212
721,Integration-of-Different-Computer-aided-Systems-in-Product-Desi_2018_Procedi.txt,18913
722,Integration-of-digital-learning-in-industry-4-0_2018_Procedia-Manufacturing.txt,28061
723,Integration-of-digitization-trends-in-learning-fact_2019_Procedia-Manufactur.txt,25743
724,Integration-of-Industrie-4-0-in-Lean-Manufacturing-Lea_2018_Procedia-Manufac.txt,29079
725,Integration-of-Spark-framework-in-Supply-Chain-Ma_2016_Procedia-Computer-Sci.txt,17486
726,Integration-of-System-Modeling-and-Design-Processes--Data-_2016_Procedia-Com.txt,30617
727,Intelligent-Decision-Management-for-Architecting-Servi_2019_Procedia-Compute.txt,40935
728,Intelligent-Manufacturing-Control-Systems--The-Core-o_2019_Procedia-Manufact.txt,25751
729,Intelligent-Manufacturing-in-the-Context-of-Industry-4-0--A-_2017_Engineerin.txt,105122
730,Intelligent-Material-Supply-Supporting-Assistive-Systems_2019_Procedia-Manuf.txt,29719
731,Intelligent-Packaging-for-Poultry-Indus_2019_Journal-of-Applied-Poultry-Rese.txt,46380
732,Intelligent-Production-Planning-and-Control-in-the-Cloud---tow_2017_Procedia.txt,35079
733,Intelligent-Utilisation-of-Digital-Databases-for-Assembly-Time-_2012_Procedi.txt,30910
734,Interactions-between-Service-and-Product-Lifecycle-Managem_2015_Procedia-CIR.txt,33311
735,Interactive-Design-of-Reconfigurable-Logistics-Syste_2017_Procedia-Engineeri.txt,15341
736,Interdependencies-of-Industrie-4-0--amp--Lean-Production_2017_Procedia-Manuf.txt,26960
737,Internal-Combustion-Engine-sensor-network-analysis-using-g_2017_Energy-Proce.txt,33819
738,Internet-Based-Brain-Training-Games--Citizen-Scientists--and-Big-Da_2015_Neu.txt,21108
739,Internet-of-Things--Big-Data--Industry-4-0---Innovative-Sol_2017_Procedia-En.txt,27667
740,Internet-of-Things-Enabled-Supply-Chain-Planning-an_2020_Journal-of-Manageme.txt,132899
741,Internet-of-Things-in-arable-farming--Implementation--app_2020_Biosystems-En.txt,143343
742,Interorganizational-cooperation-and-supplier-performance-in-high-_2020_Heliy.txt,112281
743,Interpol-review-of-digital-evidence-201_2020_Forensic-Science-International-.txt,250118
744,Interval-Travel-Times-for-More-Reliable-Routing_2016_Transportation-Research.txt,44053
745,Introducing-the-new-paradigm-of-Social-Dispersed-Compu_2018_Journal-of-Syste.txt,155857
746,Introduction-to-the-2016-JID-Beijing-Work_2018_Journal-of-Investigative-Derm.txt,13166
747,Investigating-current-smart-production-innovations-in-the-m_2018_Procedia-Ma.txt,37835
748,Investigating-E-tailer-s-perceived-Website-Quality-using_2017_Procedia-Compu.txt,26948
749,Investigating-the-Relationship-between-Industry-4-0-and-Pro_2019_Procedia-Co.txt,41176
750,Investing-in-life-saving-vaccines-to-guarantee-life-of-future-gen_2016_Vacci.txt,38194
751,IoT-Based-Real-time-River-Water-Quality-Monitorin_2019_Procedia-Computer-Sci.txt,34116
752,IoT-Data-Provenance-Implementation-Challenges_2017_Procedia-Computer-Science.txt,30726
753,IoT-enabled-Smart-Factory-Visibility-and-Traceability-_2017_Procedia-Manufac.txt,46999
754,Is-the-supply-chain-ready-for-the-green-transform_2017_Renewable-and-Sustain.txt,99174
755,ISA-Standard-Simulation-Model-Generation-Supported-by-Data-Sto_2013_Procedia.txt,27912
756,IT-Development--Big-Data-and-Quantitative-Management-_2014_Procedia-Computer.txt,9474
757,iTrip--a-framework-to-enhance-urban-mobility-by-le_2017_Transportation-Resea.txt,39989
758,ITS-for-E-grocery-Business--The-Simulation-and-Optim_2014_Transportation-Res.txt,45466
759,Judgmental-selection-of-forecasting-mode_2018_Journal-of-Operations-Manageme.txt,77014
760,Key-challenges-of-digital-business-ecosystem-development-and-_2018_Procedia-.txt,38107
761,Key-performance-indicators-in-the-production-of-the-future_2019_Procedia-CIR.txt,40862
762,Knowledge-growth-and-development--internet-of-things--IoT--resear_2019_Heliy.txt,87075
763,Knowledge-on-IT-Tools-Based-on-AI-Maturity---Industry-_2019_Procedia-Manufac.txt,48745
764,Knowledge-oriented-modeling-for-influencing-factors-of-battle-_2019_Defence-.txt,88976
765,Known-knowns--known-unknowns--and-unknown-unknowns--can_2015_British-Journal.txt,24205
766,Label-free-detection-of-allergens-in-food-via-surfactant-_2018_Sensors-and-A.txt,37151
767,Labour-Productivity-and-Possibilities-of-its-Ext_2014_Procedia---Social-and-.txt,27631
768,Land-selection-criteria-for-lights-out-factory-distric_2019_Journal-of-Urban.txt,52585
769,Lean-4-0---A-conceptual-conjunction-of-lean-management-and-I_2018_Procedia-C.txt,48627
770,Lean-meets-Industrie-4-0---a-practical-approach-to-interli_2018_Procedia-Man.txt,33570
771,Lean-Six-Sigma-and-anesth_2019_Brazilian-Journal-of-Anesthesiology--English-.txt,32549
772,Lean-Six-Sigma-for-Intravenous-Therapy-Optimization_2018_Journal-of-the-Asso.txt,38340
773,Learn-how-to-cope-with-volatility-in-operations-at-Graz-U_2018_Procedia-Manu.txt,32046
774,Learning-Factories--Trainings-as-an-Enabler-of-Proactive-W_2017_Procedia-Man.txt,27985
775,Learning-Factory--The-Path-to-Industry-4-0_2017_Procedia-Manufacturing.txt,27077
776,Learning-in-Context-with-Horizontally--amp--Vertically-Int_2019_Procedia-Man.txt,24814
777,Leveraging-industry-4-0---A-business-mod_2019_International-Journal-of-Produ.txt,117094
778,Leveraging-the-physical-network-of-stores-in-e-grocer_2019_Research-in-Trans.txt,99635
779,Lifecycle-Based-User-Value-Analysis-of-Rail---Road-Level-Cro_2017_Procedia-E.txt,31929
780,Linking-agricultural-food-production-and-rural-tourism-i_2017_Annals-of-Agra.txt,57887
781,Literature-review-of-deteriorating-inventory-m_2016_International-Journal-of.txt,224906
782,Location-correction-technique-based-on-mobile-communicatio_2018_Geodesy-and-.txt,28417
783,Logistics-4-0-Maturity-in-Service-Industry--Empirical-_2019_Procedia-Manufac.txt,33769
784,Logistics-4-0-Maturity-Levels-Assessed-Based-on-GDM--Grey-Dec_2019_Procedia-.txt,33263
785,Longitudinal-Driving-Behavior-under-Adverse-Condi_2011_Procedia---Social-and.txt,38419
786,M2DDM---A-Maturity-Model-for-Data-Driven-Manufacturing_2017_Procedia-CIRP.txt,39321
787,Machine-Learning-and-Process-Mining-applied-to-Process-Opt_2019_Procedia-Man.txt,38411
788,Machine-Learning-based-CPS-for-Clustering-High-throughpu_2017_Procedia-Manuf.txt,37076
789,Machine-learning-based-icing-prediction-on-wind-turbines_2019_Procedia-CIRP.txt,34657
790,Machine-learning-methods-to-improve-the-operations-of_2020_Procedia-Manufact.txt,33966
791,Maintenance-in-aeronautics-in-an-Industry-4-0-cont_2019_Journal-of-Computati.txt,61649
792,Maintenance-in-digitalised-manufacturing--De_2017_International-Journal-of-P.txt,109947
793,Make-to-XGrade-for-the-Design-and-Manufacturing-of-Flexible--A_2014_Procedia.txt,36331
794,Management-and-control-applications-in-Agriculture-do_2015_Information-Proce.txt,49649
795,Management-of-the-reliability-of-intelligent-vehicle_2018_Transportation-Res.txt,28083
796,Managing-change-in-the-delivery-of-complex-projects_2016_International-Journ.txt,81444
797,Managing-critical-supply-chain-issues-in-Indian-h_2017_Procedia-Computer-Sci.txt,25209
798,Managing-food-security-through-food-waste-and-loss_2018_Computers---Operatio.txt,91360
799,Manufacturing-in-the-cloud--A-human-fac_2016_International-Journal-of-Indust.txt,69872
800,Manufacturing-in-the-fourth-industrial-revolution--A-posit_2018_Procedia-Man.txt,36814
801,Manufacturing-Service-Bus--An-Implementation_2018_Procedia-CIRP.txt,33578
802,Manufacturing-System-on-the-Cloud--A-Case-Study-on-Cloud-base_2017_Procedia-.txt,37475
803,Mapping--analyzing-and-designing-innovation-ecosystems--T_2018_Long-Range-Pl.txt,45502
804,Mapping-a-product-service-system-delivering-_2017_International-Journal-of-P.txt,84578
805,Mapping-the-Research-Trends-by-Co-word-Analysis-Based-o_2016_Procedia-Comput.txt,23801
806,MapReduce-Based-Text-Detection-in-Big-Data-Natural-_2015_Procedia-Computer-S.txt,22620
807,Marine-Renewable-Energy-Seascape_2016_Engineering.txt,63131
808,Maritime-4-0---Opportunities-in-Digitalization-and-Advanc_2020_Procedia-Manu.txt,52352
809,Mass-surveillance-and-technological-policy-options--I_2017_Computer-Standard.txt,52625
810,MATHEMATICAL-MODELLING-OF-PRODUCTS-ALLOCATION-TO-CUSTOMER_2019_Procedia-Manu.txt,34219
811,Maturity-Models-in-Industrial-Internet--a-Review_2019_Procedia-Manufacturing.txt,44302
812,Maximum-Flow-of-Complex-Manufacturing-Networks_2019_Procedia-CIRP.txt,33294
813,Measurement-framework-for-assessing-disru_2019_Technological-Forecasting-and.txt,112817
814,Measurement-of-Operator-machine-Interaction-on-a-Chaku_2017_Procedia-Manufac.txt,42191
815,Measuring-and-Querying-Process-Performance-in-Supply-Chai_2015_Procedia-Comp.txt,33628
816,Measuring-regenerative-economics--10-principles-and-measures_2019_Global-Tra.txt,76638
817,Measuring-the-Effectiveness-of-the-Chinese-Innov_2017_International-Journal-.txt,46232
818,Memristor-as-an-archetype-of-dynamic-data-driven-systems_2011_Procedia-Compu.txt,18481
819,Metaheuristic-based-inverse-design-of-materials---A_2020_Journal-of-Materiom.txt,132843
820,Method-for-Developing-an-Implementation-Strategy-of-Cyber-Physic_2018_Proced.txt,34864
821,Methodology-for-Monitoring-Manufacturing-Environment-by-Using-Wi_2017_Proced.txt,31385
822,Methodology-for-Risk-Assessment-of-Substructures-for-Floati_2016_Energy-Proc.txt,30076
823,Methodology-for-the-visualization--analysis-and-assessment-of-i_2019_Procedi.txt,37666
824,Methods-and-concepts-for-elaborating-a-decision-aided-tool-_2019_Procedia-Ma.txt,32609
825,Methods-Supporting-Supplier-Selection-Processes---Kno_2019_Procedia-Computer.txt,50068
826,Middleware-technologies-for-cloud-of-things_2018_Digital-Communications-and-.txt,82951
827,Mining-railway-traffic-control-logs_2019_Transportation-Research-Procedia.txt,32480
828,Mobile-Phones--Established-Technologies-for-Innovative-Hu_2016_Procedia-Engi.txt,47658
829,Model-driven-Logistics-Engineering---Challenges-of-Model-_2014_Procedia-Tech.txt,31959
830,Modeling--ilities--in-early-Product-Service-Systems-design_2019_Procedia-CIR.txt,43517
831,Modeling-and-Assessing-Future-Mobility-Sce_2019_Transportation-Research-Proc.txt,17524
832,Modeling-Approach-for-Situational-Event-handling-within-Producti_2017_Proced.txt,31827
833,Modeling-of-the-value-network-in-smart-manufacturing-based-on-_2019_Procedia.txt,25520
834,Modeling-Urban-Taxi-Services-with-E-Hailings--A-Q_2019_Transportation-Resear.txt,77209
835,Modelling-an-Optimized-Warranty-Analysis-methodology-for-fleet-_2016_Procedi.txt,18774
836,Modelling-and-simulation-of-logistics-service-selection-in-c_2018_Procedia-C.txt,30007
837,Modelling-of-a-multi-agent-supply-chain-management-syste_2020_Procedia-Manuf.txt,33621
838,Modelling-of-Customer-Oriented-Applications-in-Product-_2019_Procedia-Manufa.txt,26034
839,Models-of-everywhere-revisited--A-technologic_2019_Environmental-Modelling--.txt,111185
840,Modular-participatory-backcasting--A-unifying-framework-for-st_2019_Energy-P.txt,82842
841,More-friends-than-foes--The-impact-of-automobilit_2020_Technological-Forecas.txt,85708
842,Moving-beyond-the-opposition-of-diverse-knowledge-s_2020_Journal-of-Integrat.txt,12024
843,Moving-from-Industry-2-0-to-Industry-4-0--A-case-study-fro_2018_Procedia-Man.txt,25612
844,Multi-camera-vision-based-productivity-monitoring-of_2020_Automation-in-Cons.txt,74662
845,Multi-Criteria-Decision-Making--MCDM--based-Spectrum-Mod_2018_Procedia-Compu.txt,28132
846,Multi-scale-Perimeter-Control-Approach-in-a-Conne_2017_Transportation-Resear.txt,89944
847,Multi-sensor-Data-Fusion-for-Online-Quality-Assurance-_2019_Procedia-Manufac.txt,51035
848,Multiscale-Modelling-and-Simulation-Workshop-12-Year_2015_Procedia-Computer-.txt,16404
849,Multivariate-KPI-for-Energy-Management-of-Cooling-Systems-i_2016_Energy-Proc.txt,23747
850,National-logistics-working-groups--A-landscape-analysis-study_2017_Vaccine.txt,50417
851,Natural-Language-Process--A-New-Kind-of-Nuclear-Quality-Assu_2017_Energy-Pro.txt,50540
852,Naval-Engineering--Data-Indicative-of-the-Material-State_2014_Procedia-CIRP.txt,37496
853,Necessities-and-challenges-to-strengthen-the-regional-infra_2018_Procedia-En.txt,39711
854,Need-and-Opportunities-for-a--Plan-B--in-Rail-Track-Ins_2016_Procedia-Engine.txt,17800
855,Net-Positive-Manufacturing--A-Restoring--Self-healing-and-R_2018_Procedia-Ma.txt,36012
856,Network-and-information-security-challenges-within-Ind_2017_Procedia-Manufac.txt,39262
857,New-frontiers-in-pharmaceutical-analysis--A-metabolo_2016_Journal-of-Pharmac.txt,40573
858,New-Opportunities-and-Challenges-for-City-Lo_2016_Transportation-Research-Pr.txt,39523
859,New-prospects-of-transportation-mobility_2014_IATSS-Research.txt,30541
860,New-Trends-in-Intelligent-Manufacturing_2019_Engineering.txt,10678
861,Next-Generation-Safety-Footwear_2019_Procedia-Manufacturing.txt,42119
862,Non-renewable-Resources-for-the-Energiewende---A-Social-Lif_2015_Energy-Proc.txt,16845
863,NOVEL-APPROACH-FOR-DENOISING-USING-HADOOP-IMAGE-PROC_2018_Procedia-Computer-.txt,67375
864,Novel-constraints-satisfaction-models-for-optimizati_2013_Applied-Mathematic.txt,165614
865,Often--the-RO-Approach-and-the-CCPRobust-Modeling-and-_2020_Operations-Resea.txt,123163
866,Oil-market-risk-factor-identification-based-on-text-mining_2019_Energy-Proce.txt,27682
867,On-Advanced-Topics-for-Reinforcing-Leanized-Manage_2019_Procedia-Manufacturi.txt,29536
868,On-blockchain-and-its-integration-with-IoT--Chal_2018_Future-Generation-Comp.txt,135193
869,On-evaluating-the-collaborative-re_2019_Journal-of-King-Saud-University---Co.txt,73102
870,On-IOTA-as-a-potential-enabler-for-an-M2M-economy-in-manufa_2019_Procedia-CI.txt,29753
871,On-Managing-Contextual-Knowledge-of-Digital-Document-Ecos_2019_Procedia-Comp.txt,42376
872,On-Modelling-Big-Data-Guided-Supply-Chains-in-Knowledge_2019_Procedia-Comput.txt,46465
873,On-Reflecting-Optimal-Inventory-of-Profit-and-Loss-Pers_2019_Procedia-Comput.txt,24273
874,On-Servitization-of-the-Manufacturing-Industry-in-the-UK_2016_Procedia-CIRP.txt,32678
875,On-the-Design-of-an-Intelligent-Sensor-Network-for-Flash-Fl_2014_Procedia-Co.txt,24872
876,On-the-design-of-financial-products-al_2018_The-Journal-of-Finance-and-Data-.txt,63022
877,On-the-Evolution-of-Regional-Efficiency-Potential_2017_Procedia-Manufacturin.txt,37701
878,On-the-future-of-safety-in-the-manufacturing-indus_2017_Procedia-Manufacturi.txt,25754
879,On-the-Use-of-Blockchain-in-Industrial-Product-Service-Systems_2019_Procedia.txt,33623
880,On-the-use-of-IoT-and-Big-Data-Technologies-for-Real-ti_2017_Procedia-Comput.txt,24092
881,Ongoing-and-emerging-issues-for-sustainable-bioenerg_2019_Renewable-and-Sust.txt,99698
882,Ontology-Based-Web-Service-Architecture-for-Retail-Su_2018_Procedia-Computer.txt,19866
883,Open-Data-Visual-Analytics-to-Support-Decisions-on-P_2019_Procedia-Computer-.txt,29221
884,Operational-design-for-shuttle-systems-with-modular-veh_2019_Transportation-.txt,95351
885,Operational-research-from-Taylorism-to-Terabytes-_2015_European-Journal-of-O.txt,94340
886,Operations-Status-and-Bottleneck-Analysis-and-Improvement-of_2017_Procedia-M.txt,36811
887,Opportunities-and-Challenges-of-Artificial-Intelligence-for-Gree_2019_Engine.txt,45783
888,Opportunities-Assessment-of-Product-Development-Proces_2017_Procedia-Manufac.txt,24257
889,Opportunities-of-Product-Service-System-in-Physical-Intern_2019_Procedia-CIR.txt,40451
890,Opportunities-of-Sustainable-Manufacturing-in-Industry-4-0_2016_Procedia-CIR.txt,29514
891,Optimal-composition-of-tasks-in-cloud-manufacturing-platf_2019_Procedia-Manu.txt,44824
892,Optimal-management-of-bio-based-energy-supply-chains-und_2020_Computers---In.txt,71610
893,Optimal-privacy-control-for-transport-network-_2019_Transportation-Research-.txt,77536
894,Optimisation-of-Data-Acquisition-in-Wind-Turbines-with-Data-Dr_2017_Energy-P.txt,34356
895,Optimisation-of-transportation-service-network-using_2018_Computers---Operat.txt,74841
896,Optimising-Kafka-for-stream-processing-in-latency-s_2018_Procedia-Computer-S.txt,39786
897,Optimization-Scheduling-Model-of-Double-Line-Shi_2014_Journal-of-Applied-Res.txt,31768
898,Optimize-Energy-Efficiency-in-the-Supply-Chain-of-FMCGs-wit_2015_Procedia-En.txt,31264
899,Optimizing-the-Recruitment-Funnel-in-an-ITES-Company-_2017_Procedia-Computer.txt,29515
900,Orchestrating-industrial-ecosystem-in-circular-economy--A_2019_Journal-of-Bu.txt,73096
901,Organizational-and-Agent-based-Automated-Negotiation-_2014_Procedia-Computer.txt,30674
902,Organizational-Mode-Innovation-and-Credit-Supervision-in-_2017_Transportatio.txt,36836
903,Organizational-Performance-and-Indicators--Trends-and_2017_Procedia-Manufact.txt,32805
904,Organizational-vulnerability-of-digital-threats--_2020_European-Journal-of-O.txt,108225
905,Organizing-for-digital-servitization--A-service-ec_2019_Journal-of-Business-.txt,72227
906,Outcome-based-Contracts---Towards-Concurrently-Designing-Prod_2017_Procedia-.txt,35696
907,Outline-of-an-Industry-4-0-Awareness-Game_2019_Procedia-Manufacturing.txt,27995
908,Overview-of-predictive-condition-based-maint_2019_Journal-of-King-Saud-Unive.txt,69066
909,Page-Avenue-health-impact-assessment--Building-on-diverse-partn_2012_Health-.txt,58777
910,Paradigm-change-in-Indian-agricultural-practices-usin_2020_Information-Proce.txt,67838
911,Paradigm-Shift--Report-on-the-New-Role-o_2015_She-Ji--The-Journal-of-Design-.txt,99531
912,Parallel-Design-of-a-Product-and-Internet-of-Things--IoT--Archite_2017_Proce.txt,22272
913,Parametrization-of-Spreading-Processes-Within-Complex-Netw_2019_Procedia-Com.txt,67617
914,Particle-Size-Distribution-Estimation-of-A-Mixture-of-Regul_2017_Procedia-Ma.txt,23149
915,Partnering-to-create-IT-based-value--A-contextual-a_2019_Information-and-Org.txt,100085
916,Passive-crowdsourcing-of-social-media-in-environmenta_2019_Global-Environmen.txt,85709
917,PDES-MAS--Distributed-Simulation-of-Multi-agent-S_2013_Procedia-Computer-Sci.txt,38282
